sample_label,centroid10
monkeyc3l1s1070,5
monkeyc3l1s1071,9
monkeyc3l1s1072,5
monkeyc3l1s1073,9
monkeyc3l1s1074,5
monkeyc3l1s1075,5
monkeyc3l1s1076,5
monkeyc3l1s1077,9
monkeyc3l1s1078,9
monkeyc3l1s1079,5
monkeyc3l1s1080,9
monkeyc3l1s1081,9
monkeyc3l1s1082,9
monkeyc3l1s1083,5
monkeyc3l1s1084,9
monkeyc3l1s1085,5
monkeyc3l1s1086,9
monkeyc3l1s1087,9
monkeyc3l1s1088,9
monkeyc3l1s1089,5
monkeyc3l1s1090,9
monkeyc3l1s1091,5
monkeyc3l1s1092,5
monkeyc3l1s1093,5
monkeyc3l1s1094,9
monkeyc3l1s1095,5
monkeyc3l1s1096,5
monkeyc3l1s1097,5
monkeyc3l1s1098,5
monkeyc3l1s1099,9
monkeyc3l1s1100,5
monkeyc3l1s1101,9
monkeyc3l1s1102,9
monkeyc3l1s1103,5
monkeyc3l1s1104,5
monkeyc3l1s1105,9
monkeyc3l1s1106,5
monkeyc3l1s1107,9
monkeyc3l1s1108,9
monkeyc3l1s1109,9
monkeyc3l1s1110,5
monkeyc3l1s1111,9
monkeyc3l1s1112,9
monkeyc3l1s1113,9
monkeyc3l1s1114,5
monkeyc3l1s1115,9
monkeyc3l1s1116,9
monkeyc3l1s1117,9
monkeyc3l1s1118,9
monkeyc3l1s1119,5
monkeyc3l1s1120,5
monkeyc3l1s1121,5
monkeyc3l1s1122,5
monkeyc3l1s1123,5
monkeyc3l1s1124,9
monkeyc3l1s1125,5
monkeyc3l1s1126,9
monkeyc3l1s1127,9
monkeyc3l1s1128,5
monkeyc3l1s1129,9
monkeyc3l1s1130,9
monkeyc3l1s1131,9
monkeyc3l1s1132,5
monkeyc3l1s1133,5
monkeyc3l1s1134,9
monkeyc3l1s1135,9
monkeyc3l1s1136,5
monkeyc3l1s1137,5
monkeyc3l1s1138,9
monkeyc3l1s1139,5
monkeyc3l1s1140,9
monkeyc3l1s1141,9
monkeyc3l1s1142,9
monkeyc3l1s1143,5
monkeyc3l1s1144,9
monkeyc3l1s1145,9
monkeyc3l1s1146,5
monkeyc3l1s1147,9
monkeyc3l1s1148,9
monkeyc3l1s1149,9
monkeyc3l1s1150,9
monkeyc3l1s1151,9
monkeyc3l1s1152,5
monkeyc3l1s1153,5
monkeyc3l1s1154,9
monkeyc3l1s1155,5
monkeyc3l1s1156,5
monkeyc3l1s1157,5
monkeyc3l1s1158,5
monkeyc3l1s1159,9
monkeyc3l1s1160,5
monkeyc3l1s1161,9
monkeyc3l1s1162,9
monkeyc3l1s1163,5
monkeyc3l1s1164,9
monkeyc3l1s1165,5
monkeyc3l1s1166,5
monkeyc3l1s1167,9
monkeyc3l1s1168,9
monkeyc3l1s1169,5
monkeyc3l1s1170,9
monkeyc3l1s1171,5
monkeyc3l1s1172,5
monkeyc3l1s1173,9
monkeyc3l1s1174,9
monkeyc3l1s1175,9
monkeyc3l1s1176,5
monkeyc3l1s1177,9
monkeyc3l1s1178,5
monkeyc3l1s1179,5
monkeyc3l1s1180,9
monkeyc3l1s1181,5
monkeyc3l1s1182,9
monkeyc3l1s1183,9
monkeyc3l1s1184,9
monkeyc3l1s1185,9
monkeyc3l1s1186,5
monkeyc3l1s1187,5
monkeyc3l1s1188,5
monkeyc3l1s1189,5
monkeyc3l1s1190,5
monkeyc3l1s1191,5
monkeyc3l1s1192,9
monkeyc3l1s1193,9
monkeyc3l1s1194,9
monkeyc3l1s1195,5
monkeyc3l1s1196,5
monkeyc3l1s1197,5
monkeyc3l1s1198,5
monkeyc3l1s1199,5
monkeyc3l1s1200,5
monkeyc3l1s1201,5
monkeyc3l1s1202,9
monkeyc3l1s1203,5
monkeyc3l1s1204,9
monkeyc3l1s1205,5
monkeyc3l1s1206,5
monkeyc3l1s1207,9
monkeyc3l1s1208,5
monkeyc3l1s1209,5
monkeyc3l1s1210,9
monkeyc3l1s1211,9
monkeyc3l1s1212,9
monkeyc3l1s1213,9
monkeyc3l1s1214,5
monkeyc3l1s1215,5
monkeyc3l1s1216,9
monkeyc3l1s1217,9
monkeyc3l1s1218,9
monkeyc3l1s1219,9
monkeyc3l1s1220,9
monkeyc3l1s1221,9
monkeyc3l1s1222,5
monkeyc3l1s1223,9
monkeyc3l1s1224,9
monkeyc3l1s1225,9
monkeyc3l1s1226,5
monkeyc3l1s1227,5
monkeyc3l1s1228,5
monkeyc3l1s1229,5
monkeyc3l1s1230,5
monkeyc3l1s1231,5
monkeyc3l1s1232,9
monkeyc3l1s1233,9
monkeyc3l1s1234,9
monkeyc3l1s1235,5
monkeyc3l1s1236,5
monkeyc3l1s1237,9
monkeyc3l1s1238,5
monkeyc3l1s1239,9
monkeyc3l1s1240,5
monkeyc3l1s1241,5
monkeyc3l1s1242,5
monkeyc3l1s1243,9
monkeyc3l1s1244,9
monkeyc3l1s1245,9
monkeyc3l1s1246,5
monkeyc3l1s1247,9
monkeyc3l1s1248,5
monkeyc3l1s1249,5
monkeyc3l1s1250,5
monkeyc3l1s1251,9
monkeyc3l1s1252,5
monkeyc3l1s1253,5
monkeyc3l1s1254,9
monkeyc3l1s1255,9
monkeyc3l1s1256,5
monkeyc3l1s1257,9
monkeyc3l1s1258,9
monkeyc3l1s1259,9
monkeyc3l1s1260,5
monkeyc3l1s1261,5
monkeyc3l1s1262,9
monkeyc3l1s1263,9
monkeyc3l1s1264,5
monkeyc3l1s1265,9
monkeyc3l1s1266,5
monkeyc3l1s1267,5
monkeyc3l1s1268,5
monkeyc3l1s1269,5
monkeyc3l1s1270,9
monkeyc3l1s1271,5
monkeyc3l1s1272,5
monkeyc3l1s1273,5
monkeyc3l1s1274,9
monkeyc3l1s1275,5
monkeyc3l1s1276,9
monkeyc3l1s1277,9
monkeyc3l1s1278,9
monkeyc3l1s1279,9
monkeyc3l1s1280,9
monkeyc3l1s1281,5
monkeyc3l1s1282,9
monkeyc3l1s1283,9
monkeyc3l1s1284,9
monkeyc3l1s1285,5
monkeyc3l1s1286,9
monkeyc3l1s1287,5
monkeyc3l1s1288,5
monkeyc3l1s1289,9
monkeyc3l1s1290,9
monkeyc3l1s1291,9
monkeyc3l1s1292,9
monkeyc3l1s1293,5
monkeyc3l1s1294,9
monkeyc3l1s1295,9
monkeyc3l1s1296,5
monkeyc3l1s1297,5
monkeyc3l1s1298,5
monkeyc3l1s1299,5
monkeyc3l1s1300,9
monkeyc3l1s1301,5
monkeyc3l1s1302,9
monkeyc3l1s1303,9
monkeyc3l1s1304,5
monkeyc3l1s1305,5
monkeyc3l1s1306,9
monkeyc3l1s1307,9
monkeyc3l1s1308,5
monkeyc3l1s1309,5
monkeyc3l1s1310,9
monkeyc3l1s1311,5
monkeyc3l1s1312,5
monkeyc3l1s1313,9
monkeyc3l1s1314,9
monkeyc3l1s1315,5
monkeyc3l1s1316,5
monkeyc3l1s1317,9
monkeyc3l1s1318,5
monkeyc3l1s1319,5
monkeyc3l1s1320,5
monkeyc3l1s1321,9
monkeyc3l1s1322,5
monkeyc3l1s1323,5
monkeyc3l1s1324,5
monkeyc3l1s1325,9
monkeyc3l1s1326,5
monkeyc3l1s1327,5
monkeyc3l1s1328,5
monkeyc3l1s1329,5
monkeyc3l1s1330,9
monkeyc3l1s1331,9
monkeyc3l1s1332,9
monkeyc3l1s1333,5
monkeyc3l1s1334,5
monkeyc3l1s1335,9
monkeyc3l1s1336,9
monkeyc3l1s1337,5
monkeyc3l1s1338,9
monkeyc3l1s1339,9
monkeyc3l1s1340,9
monkeyc3l1s1341,9
monkeyc3l1s1342,9
monkeyc3l1s1343,5
monkeyc3l1s1344,5
monkeyc3l1s1345,9
monkeyc3l1s1346,5
monkeyc3l1s1347,9
monkeyc3l1s1348,9
monkeyc3l1s1349,9
monkeyc3l1s1350,5
monkeyc3l1s1351,9
monkeyc3l1s1352,5
monkeyc3l1s1353,5
monkeyc3l1s1354,9
monkeyc3l1s1355,9
monkeyc3l1s1356,9
monkeyc3l1s1357,9
monkeyc3l1s1358,9
monkeyc3l1s1359,9
monkeyc3l1s1360,5
monkeyc3l1s1361,5
monkeyc3l1s1362,5
monkeyc3l1s1363,9
monkeyc3l1s1364,9
monkeyc3l1s1365,9
monkeyc3l1s1366,9
monkeyc3l1s1367,9
monkeyc3l1s1368,5
monkeyc3l1s1369,9
monkeyc3l1s1370,9
monkeyc3l1s1371,9
monkeyc3l1s1372,5
monkeyc3l1s1373,9
monkeyc3l1s1374,9
monkeyc3l1s1375,9
monkeyc3l1s1376,9
monkeyc3l1s1377,5
monkeyc3l1s1378,5
monkeyc3l1s1379,5
monkeyc3l1s1380,9
monkeyc3l1s1381,5
monkeyc3l1s1382,9
monkeyc3l1s1383,5
monkeyc3l1s1384,9
monkeyc3l1s1385,9
monkeyc3l1s1386,9
monkeyc3l1s1387,5
monkeyc3l1s1388,9
monkeyc3l1s1389,9
monkeyc3l1s1390,5
monkeyc3l1s1391,9
monkeyc3l1s1392,9
monkeyc3l1s1393,9
monkeyc3l1s1394,9
monkeyc3l1s1395,5
monkeyc3l1s1396,9
monkeyc3l1s1397,9
monkeyc3l1s1398,5
monkeyc3l1s1399,9
monkeyc3l1s1400,5
monkeyc3l1s1401,9
monkeyc3l1s1402,9
monkeyc3l1s1403,5
monkeyc3l1s1404,9
monkeyc3l1s1405,9
monkeyc3l1s1406,5
monkeyc3l1s1407,9
monkeyc3l1s1408,5
monkeyc3l1s1409,5
monkeyc3l1s1410,5
monkeyc3l1s1411,9
monkeyc3l1s1412,9
monkeyc3l1s1413,9
monkeyc3l1s1414,5
monkeyc3l1s1415,5
monkeyc3l1s1416,9
monkeyc3l1s1417,5
monkeyc3l1s1418,9
monkeyc3l1s1419,5
monkeyc3l1s1420,5
monkeyc3l1s1421,5
monkeyc3l1s1422,9
monkeyc3l1s1423,9
monkeyc3l1s1424,5
monkeyc3l1s1425,5
monkeyc3l1s1426,5
monkeyc3l1s1427,9
monkeyc3l1s1428,9
monkeyc3l1s1429,5
monkeyc3l1s1430,9
monkeyc3l1s1431,5
monkeyc3l1s1432,5
monkeyc3l1s1433,5
monkeyc3l1s1434,5
monkeyc3l1s1435,9
monkeyc3l1s1436,5
monkeyc3l1s1437,5
monkeyc3l1s1438,9
monkeyc3l1s1439,5
monkeyc3l1s1440,9
monkeyc3l1s1441,9
monkeyc3l1s1442,5
monkeyc3l1s1443,9
monkeyc3l1s1444,9
monkeyc3l1s1445,5
monkeyc3l1s1446,5
monkeyc3l1s1447,5
monkeyc3l1s1448,9
monkeyc3l1s1449,9
monkeyc3l1s1450,9
monkeyc3l1s1451,9
monkeyc3l1s1452,9
monkeyc3l1s1453,5
monkeyc3l1s1454,9
monkeyc3l1s1455,9
monkeyc3l1s1456,5
monkeyc3l1s1457,9
monkeyc3l1s1458,9
monkeyc3l1s1459,5
monkeyc3l1s1460,9
monkeyc3l1s1461,9
monkeyc3l1s1462,5
monkeyc3l1s1463,5
monkeyc3l1s1464,5
monkeyc3l1s1465,9
monkeyc3l1s1466,9
monkeyc3l1s1467,5
monkeyc3l1s1468,9
monkeyc3l1s1469,9
monkeyc3l1s1470,9
monkeyc3l1s1471,5
monkeyc3l1s1472,5
monkeyc3l1s1473,9
monkeyc3l1s1474,5
monkeyc3l1s1475,9
monkeyc3l1s1476,9
monkeyc3l1s1477,5
monkeyc3l1s1478,5
monkeyc3l1s1479,9
monkeyc3l1s1480,9
monkeyc3l1s1481,5
monkeyc3l1s1482,9
monkeyc3l1s1483,9
monkeyc3l1s1484,5
monkeyc3l1s1485,9
monkeyc3l1s1486,9
monkeyc3l1s1487,9
monkeyc3l1s1488,9
monkeyc3l1s1489,9
monkeyc3l1s1490,5
monkeyc3l1s1491,9
monkeyc3l1s1492,5
monkeyc3l1s1493,5
monkeyc3l1s1494,9
monkeyc3l1s1495,5
monkeyc3l1s1496,5
monkeyc3l1s1497,9
monkeyc3l1s1498,9
monkeyc3l1s1499,9
monkeyc3l1s1500,5
monkeyc4l2s1501,3
monkeyc4l2s1502,1
monkeyc4l2s1503,1
monkeyc4l2s1504,3
monkeyc4l2s1505,1
monkeyc4l2s1506,1
monkeyc4l2s1507,3
monkeyc4l2s1508,1
monkeyc4l2s1509,3
monkeyc4l2s1510,3
monkeyc4l2s1511,3
monkeyc4l2s1512,1
monkeyc4l2s1513,3
monkeyc4l2s1514,3
monkeyc4l2s1515,1
monkeyc4l2s1516,1
monkeyc4l2s1517,1
monkeyc4l2s1518,3
monkeyc4l2s1519,1
monkeyc4l2s1520,3
monkeyc4l2s1521,3
monkeyc4l2s1522,1
monkeyc4l2s1523,3
monkeyc4l2s1524,3
monkeyc4l2s1525,3
monkeyc4l2s1526,1
monkeyc4l2s1527,1
monkeyc4l2s1528,3
monkeyc4l2s1529,1
monkeyc4l2s1530,3
monkeyc4l2s1531,3
monkeyc4l2s1532,1
monkeyc4l2s1533,3
monkeyc4l2s1534,3
monkeyc4l2s1535,3
monkeyc4l2s1536,1
monkeyc4l2s1537,1
monkeyc4l2s1538,3
monkeyc4l2s1539,1
monkeyc4l2s1540,3
monkeyc4l2s1541,1
monkeyc4l2s1542,1
monkeyc4l2s1543,3
monkeyc4l2s1544,1
monkeyc4l2s1545,3
monkeyc4l2s1546,3
monkeyc4l2s1547,1
monkeyc4l2s1548,3
monkeyc4l2s1549,1
monkeyc4l2s1550,3
monkeyc4l2s1551,3
monkeyc4l2s1552,1
monkeyc4l2s1553,3
monkeyc4l2s1554,1
monkeyc4l2s1555,1
monkeyc4l2s1556,1
monkeyc4l2s1557,1
monkeyc4l2s1558,1
monkeyc4l2s1559,1
monkeyc4l2s1560,3
monkeyc4l2s1561,3
monkeyc4l2s1562,3
monkeyc4l2s1563,3
monkeyc4l2s1564,3
monkeyc4l2s1565,3
monkeyc4l2s1566,3
monkeyc4l2s1567,3
monkeyc4l2s1568,3
monkeyc4l2s1569,1
monkeyc4l2s1570,3
monkeyc4l2s1571,3
monkeyc4l2s1572,3
monkeyc4l2s1573,3
monkeyc4l2s1574,3
monkeyc4l2s1575,3
monkeyc4l2s1576,3
monkeyc4l2s1577,1
monkeyc4l2s1578,1
monkeyc4l2s1579,3
monkeyc4l2s1580,3
monkeyc4l2s1581,3
monkeyc4l2s1582,3
monkeyc4l2s1583,3
monkeyc4l2s1584,3
monkeyc4l2s1585,3
monkeyc4l2s1586,1
monkeyc4l2s1587,3
monkeyc4l2s1588,1
monkeyc4l2s1589,1
monkeyc4l2s1590,1
monkeyc4l2s1591,3
monkeyc4l2s1592,1
monkeyc4l2s1593,1
monkeyc4l2s1594,3
monkeyc4l2s1595,3
monkeyc4l2s1596,3
monkeyc4l2s1597,1
monkeyc4l2s1598,3
monkeyc4l2s1599,3
monkeyc4l2s1600,3
monkeyc4l2s1601,1
monkeyc4l2s1602,3
monkeyc4l2s1603,1
monkeyc4l2s1604,1
monkeyc4l2s1605,1
monkeyc4l2s1606,1
monkeyc4l2s1607,3
monkeyc4l2s1608,3
monkeyc4l2s1609,1
monkeyc4l2s1610,3
monkeyc4l2s1611,1
monkeyc4l2s1612,1
monkeyc4l2s1613,1
monkeyc4l2s1614,1
monkeyc4l2s1615,3
monkeyc4l2s1616,3
monkeyc4l2s1617,1
monkeyc4l2s1618,3
monkeyc4l2s1619,1
monkeyc4l2s1620,3
monkeyc4l2s1621,1
monkeyc4l2s1622,3
monkeyc4l2s1623,3
monkeyc4l2s1624,1
monkeyc4l2s1625,3
monkeyc4l2s1626,3
monkeyc4l2s1627,3
monkeyc4l2s1628,3
monkeyc4l2s1629,1
monkeyc4l2s1630,3
monkeyc4l2s1631,1
monkeyc4l2s1632,3
monkeyc4l2s1633,1
monkeyc4l2s1634,1
monkeyc4l2s1635,3
monkeyc4l2s1636,3
monkeyc4l2s1637,1
monkeyc4l2s1638,3
monkeyc4l2s1639,3
monkeyc4l2s1640,3
monkeyc4l2s1641,3
monkeyc4l2s1642,1
monkeyc4l2s1643,1
monkeyc4l2s1644,3
monkeyc4l2s1645,1
monkeyc4l2s1646,3
monkeyc4l2s1647,1
monkeyc4l2s1648,3
monkeyc4l2s1649,3
monkeyc4l2s1650,3
monkeyc4l2s1651,1
monkeyc4l2s1652,3
monkeyc4l2s1653,1
monkeyc4l2s1654,1
monkeyc4l2s1655,3
monkeyc4l2s1656,3
monkeyc4l2s1657,3
monkeyc4l2s1658,3
monkeyc4l2s1659,3
monkeyc4l2s1660,1
monkeyc4l2s1661,3
monkeyc4l2s1662,3
monkeyc4l2s1663,3
monkeyc4l2s1664,1
monkeyc4l2s1665,1
monkeyc4l2s1666,3
monkeyc4l2s1667,3
monkeyc4l2s1668,3
monkeyc4l2s1669,3
monkeyc4l2s1670,3
monkeyc4l2s1671,1
monkeyc4l2s1672,1
monkeyc4l2s1673,3
monkeyc4l2s1674,1
monkeyc4l2s1675,1
monkeyc4l2s1676,3
monkeyc4l2s1677,1
monkeyc4l2s1678,1
monkeyc4l2s1679,3
monkeyc4l2s1680,1
monkeyc4l2s1681,3
monkeyc4l2s1682,3
monkeyc4l2s1683,3
monkeyc4l2s1684,1
monkeyc4l2s1685,1
monkeyc4l2s1686,3
monkeyc4l2s1687,1
monkeyc4l2s1688,1
monkeyc4l2s1689,3
monkeyc4l2s1690,3
monkeyc4l2s1691,3
monkeyc4l2s1692,3
monkeyc4l2s1693,3
monkeyc4l2s1694,1
monkeyc4l2s1695,3
monkeyc4l2s1696,3
monkeyc4l2s1697,1
monkeyc4l2s1698,1
monkeyc4l2s1699,3
monkeyc4l2s1700,1
monkeyc4l2s1701,3
monkeyc4l2s1702,1
monkeyc4l2s1703,3
monkeyc4l2s1704,1
monkeyc4l2s1705,3
monkeyc4l2s1706,3
monkeyc4l2s1707,1
monkeyc4l2s1708,3
monkeyc4l2s1709,1
monkeyc4l2s1710,3
monkeyc4l2s1711,3
monkeyc4l2s1712,3
monkeyc4l2s1713,3
monkeyc4l2s1714,3
monkeyc4l2s1715,1
monkeyc4l2s1716,3
monkeyc4l2s1717,3
monkeyc4l2s1718,1
monkeyc4l2s1719,1
monkeyc4l2s1720,3
monkeyc4l2s1721,3
monkeyc4l2s1722,3
monkeyc4l2s1723,3
monkeyc4l2s1724,3
monkeyc4l2s1725,1
monkeyc4l2s1726,3
monkeyc4l2s1727,3
monkeyc4l2s1728,1
monkeyc4l2s1729,3
monkeyc4l2s1730,1
monkeyc4l2s1731,3
monkeyc4l2s1732,1
monkeyc4l2s1733,1
monkeyc4l2s1734,1
monkeyc4l2s1735,3
monkeyc4l2s1736,3
monkeyc4l2s1737,1
monkeyc4l2s1738,3
monkeyc4l2s1739,1
monkeyc4l2s1740,1
monkeyc4l2s1741,3
monkeyc4l2s1742,1
monkeyc4l2s1743,1
monkeyc4l2s1744,1
monkeyc4l2s1745,1
monkeyc4l2s1746,3
monkeyc4l2s1747,1
monkeyc4l2s1748,3
monkeyc4l2s1749,3
monkeyc4l2s1750,3
monkeyc4l2s1751,1
monkeyc4l2s1752,3
monkeyc4l2s1753,1
monkeyc4l2s1754,1
monkeyc4l2s1755,1
monkeyc4l2s1756,1
monkeyc4l2s1757,3
monkeyc4l2s1758,3
monkeyc4l2s1759,3
monkeyc4l2s1760,1
monkeyc4l2s1761,3
monkeyc4l2s1762,1
monkeyc4l2s1763,3
monkeyc4l2s1764,1
monkeyc4l2s1765,3
monkeyc4l2s1766,3
monkeyc4l2s1767,3
monkeyc4l2s1768,3
monkeyc4l2s1769,1
monkeyc4l2s1770,3
monkeyc4l2s1771,1
monkeyc4l2s1772,3
monkeyc4l2s1773,1
monkeyc4l2s1774,1
monkeyc4l2s1775,1
monkeyc4l2s1776,1
monkeyc4l2s1777,3
monkeyc4l2s1778,3
monkeyc4l2s1779,3
monkeyc4l2s1780,3
monkeyc4l2s1781,3
monkeyc4l2s1782,1
monkeyc4l2s1783,1
monkeyc4l2s1784,1
monkeyc4l2s1785,1
monkeyc4l2s1786,1
monkeyc4l2s1787,1
monkeyc4l2s1788,3
monkeyc4l2s1789,1
monkeyc4l2s1790,3
monkeyc4l2s1791,1
monkeyc4l2s1792,1
monkeyc4l2s1793,3
monkeyc4l2s1794,1
monkeyc4l2s1795,1
monkeyc4l2s1796,3
monkeyc4l2s1797,3
monkeyc4l2s1798,3
monkeyc4l2s1799,1
monkeyc4l2s1800,3
monkeyc4l2s1801,3
monkeyc4l2s1802,1
monkeyc4l2s1803,3
monkeyc4l2s1804,3
monkeyc4l2s1805,3
monkeyc4l2s1806,3
monkeyc4l2s1807,3
monkeyc4l2s1808,3
monkeyc4l2s1809,1
monkeyc4l2s1810,3
monkeyc4l2s1811,3
monkeyc4l2s1812,1
monkeyc4l2s1813,3
monkeyc4l2s1814,1
monkeyc4l2s1815,1
monkeyc4l2s1816,1
monkeyc4l2s1817,1
monkeyc4l2s1818,1
monkeyc4l2s1819,1
monkeyc4l2s1820,3
monkeyc4l2s1821,1
monkeyc4l2s1822,3
monkeyc4l2s1823,3
monkeyc4l2s1824,1
monkeyc4l2s1825,3
monkeyc4l2s1826,3
monkeyc4l2s1827,3
monkeyc4l2s1828,1
monkeyc4l2s1829,1
monkeyc4l2s1830,1
monkeyc4l2s1831,1
monkeyc4l2s1832,3
monkeyc4l2s1833,3
monkeyc4l2s1834,3
monkeyc4l2s1835,1
monkeyc4l2s1836,1
monkeyc4l2s1837,1
monkeyc4l2s1838,1
monkeyc4l2s1839,3
monkeyc4l2s1840,3
monkeyc4l2s1841,3
monkeyc4l2s1842,3
monkeyc4l2s1843,3
monkeyc4l2s1844,3
monkeyc4l2s1845,3
monkeyc4l2s1846,3
monkeyc4l2s1847,3
monkeyc4l2s1848,3
monkeyc4l2s1849,1
monkeyc4l2s1850,3
monkeyc4l2s1851,3
monkeyc4l2s1852,1
monkeyc4l2s1853,1
monkeyc4l2s1854,1
monkeyc4l2s1855,1
monkeyc4l2s1856,3
monkeyc4l2s1857,3
monkeyc4l2s1858,3
monkeyc4l2s1859,1
monkeyc4l2s1860,1
monkeyc4l2s1861,3
monkeyc4l2s1862,1
monkeyc4l2s1863,3
monkeyc4l2s1864,1
monkeyc4l2s1865,3
monkeyc4l2s1866,1
monkeyc4l2s1867,3
monkeyc4l2s1868,1
monkeyc4l2s1869,3
monkeyc4l2s1870,1
monkeyc4l2s1871,3
monkeyc4l2s1872,1
monkeyc4l2s1873,3
monkeyc4l2s1874,1
monkeyc4l2s1875,1
monkeyc4l2s1876,1
monkeyc4l2s1877,3
monkeyc4l2s1878,1
monkeyc4l2s1879,1
monkeyc4l2s1880,1
monkeyc4l2s1881,3
monkeyc4l2s1882,3
monkeyc4l2s1883,1
monkeyc4l2s1884,1
monkeyc4l2s1885,3
monkeyc4l2s1886,1
monkeyc4l2s1887,1
monkeyc4l2s1888,3
monkeyc4l2s1889,1
monkeyc4l2s1890,1
monkeyc4l2s1891,3
monkeyc4l2s1892,1
monkeyc4l2s1893,1
monkeyc4l2s1894,3
monkeyc4l2s1895,1
monkeyc4l2s1896,1
monkeyc4l2s1897,1
monkeyc4l2s1898,3
monkeyc4l2s1899,1
monkeyc4l2s1900,3
monkeyc4l2s1901,3
monkeyc4l2s1902,3
monkeyc4l2s1903,1
monkeyc4l2s1904,1
monkeyc4l2s1905,1
monkeyc4l2s1906,3
monkeyc4l2s1907,3
monkeyc4l2s1908,1
monkeyc4l2s1909,1
monkeyc4l2s1910,1
monkeyc4l2s1911,1
monkeyc4l2s1912,1
monkeyc4l2s1913,3
monkeyc4l2s1914,3
monkeyc4l2s1915,3
monkeyc4l2s1916,3
monkeyc4l2s1917,3
monkeyc4l2s1918,3
monkeyc4l2s1919,3
monkeyc4l2s1920,1
monkeyc4l2s1921,3
monkeyc4l2s1922,3
monkeyc4l2s1923,1
monkeyc4l2s1924,1
monkeyc4l2s1925,1
monkeyc4l2s1926,1
monkeyc4l2s1927,3
monkeyc4l2s1928,3
monkeyc4l2s1929,1
monkeyc4l2s1930,3
monkeyc4l2s1931,1
monkeyc4l2s1932,1
monkeyc4l2s1933,3
monkeyc4l2s1934,3
monkeyc4l2s1935,3
monkeyc4l2s1936,1
monkeyc4l2s1937,3
monkeyc4l2s1938,3
monkeyc4l2s1939,1
monkeyc4l2s1940,1
monkeyc4l2s1941,3
monkeyc4l2s1942,1
monkeyc4l2s1943,1
monkeyc4l2s1944,3
monkeyc4l2s1945,3
monkeyc4l2s1946,3
monkeyc4l2s1947,1
monkeyc4l2s1948,3
monkeyc4l2s1949,3
monkeyc4l2s1950,3
monkeyc4l2s1951,3
monkeyc4l2s1952,1
monkeyc4l2s1953,1
monkeyc4l2s1954,3
monkeyc4l2s1955,3
monkeyc4l2s1956,3
monkeyc4l2s1957,3
monkeyc4l2s1958,1
monkeyc4l2s1959,1
monkeyc4l2s1960,3
monkeyc4l2s1961,1
monkeyc4l2s1962,3
monkeyc4l2s1963,1
monkeyc4l2s1964,3
monkeyc4l2s1965,1
monkeyc4l2s1966,3
monkeyc4l2s1967,3
monkeyc4l2s1968,1
monkeyc4l2s1969,1
monkeyc4l2s1970,3
monkeyc4l2s1971,1
monkeyc4l2s1972,1
monkeyc4l2s1973,1
monkeyc4l2s1974,3
monkeyc4l2s1975,3
monkeyc4l2s1976,1
monkeyc4l2s1977,3
monkeyc4l2s1978,3
monkeyc4l2s1979,3
monkeyc4l2s1980,3
monkeyc4l2s1981,3
monkeyc4l2s1982,3
monkeyc4l2s1983,1
monkeyc4l2s1984,1
monkeyc4l2s1985,3
monkeyc4l2s1986,3
monkeyc4l2s1987,3
monkeyc4l2s1988,1
monkeyc4l2s1989,1
monkeyc4l2s1990,1
monkeyc4l2s1991,3
monkeyc4l2s1992,1
monkeyc4l2s1993,1
monkeyc4l2s1994,3
monkeyc4l2s1995,3
monkeyc4l2s1996,1
monkeyc4l2s1997,3
monkeyc4l2s1998,3
monkeyc4l2s1999,3
monkeyc4l2s2000,1
monkeyc5hr1s2001,6
monkeyc5hr1s2002,8
monkeyc5hr1s2003,6
monkeyc5hr1s2004,8
monkeyc5hr1s2005,8
monkeyc5hr1s2006,8
monkeyc5hr1s2007,8
monkeyc5hr1s2008,6
monkeyc5hr1s2009,6
monkeyc5hr1s2010,6
monkeyc5hr1s2011,8
monkeyc5hr1s2012,8
monkeyc5hr1s2013,6
monkeyc5hr1s2014,6
monkeyc5hr1s2015,6
monkeyc5hr1s2016,6
monkeyc5hr1s2017,6
monkeyc5hr1s2018,4
monkeyc5hr1s2019,8
monkeyc5hr1s2020,4
monkeyc5hr1s2021,8
monkeyc5hr1s2022,4
monkeyc5hr1s2023,4
monkeyc5hr1s2024,8
monkeyc5hr1s2025,6
monkeyc5hr1s2026,6
monkeyc5hr1s2027,6
monkeyc5hr1s2028,6
monkeyc5hr1s2029,6
monkeyc5hr1s2030,4
monkeyc5hr1s2031,6
monkeyc5hr1s2032,4
monkeyc5hr1s2033,4
monkeyc5hr1s2034,4
monkeyc5hr1s2035,4
monkeyc5hr1s2036,6
monkeyc5hr1s2037,4
monkeyc5hr1s2038,6
monkeyc5hr1s2039,6
monkeyc5hr1s2040,8
monkeyc5hr1s2041,4
monkeyc5hr1s2042,6
monkeyc5hr1s2043,8
monkeyc5hr1s2044,4
monkeyc5hr1s2045,4
monkeyc5hr1s2046,4
monkeyc5hr1s2047,4
monkeyc5hr1s2048,6
monkeyc5hr1s2049,4
monkeyc5hr1s2050,6
monkeyc5hr1s2051,4
monkeyc5hr1s2052,4
monkeyc5hr1s2053,4
monkeyc5hr1s2054,6
monkeyc5hr1s2055,4
monkeyc5hr1s2056,8
monkeyc5hr1s2057,6
monkeyc5hr1s2058,6
monkeyc5hr1s2059,4
monkeyc5hr1s2060,4
monkeyc5hr1s2061,4
monkeyc5hr1s2062,6
monkeyc5hr1s2063,8
