sample_label,cluster
monkeyc3l1s1071,9
monkeyc3l1s1072,0
monkeyc3l1s1073,9
monkeyc3l1s1074,9
monkeyc3l1s1075,9
monkeyc3l1s1076,9
monkeyc3l1s1077,9
monkeyc3l1s1078,9
monkeyc3l1s1079,9
monkeyc3l1s1080,9
monkeyc3l1s1081,9
monkeyc3l1s1082,9
monkeyc3l1s1083,9
monkeyc3l1s1084,9
monkeyc3l1s1085,0
monkeyc3l1s1086,9
monkeyc3l1s1087,9
monkeyc3l1s1088,9
monkeyc3l1s1089,0
monkeyc3l1s1090,9
monkeyc3l1s1091,0
monkeyc3l1s1092,0
monkeyc3l1s1093,9
monkeyc3l1s1094,9
monkeyc3l1s1095,9
monkeyc3l1s1096,0
monkeyc3l1s1097,0
monkeyc3l1s1098,9
monkeyc3l1s1099,9
monkeyc3l1s1100,9
monkeyc3l1s1101,9
monkeyc3l1s1102,9
monkeyc3l1s1103,9
monkeyc3l1s1104,9
monkeyc3l1s1105,9
monkeyc3l1s1106,9
monkeyc3l1s1107,9
monkeyc3l1s1108,9
monkeyc3l1s1109,9
monkeyc3l1s1110,9
monkeyc3l1s1111,9
monkeyc3l1s1112,9
monkeyc3l1s1113,9
monkeyc3l1s1114,0
monkeyc3l1s1115,9
monkeyc3l1s1116,9
monkeyc3l1s1117,9
monkeyc3l1s1118,9
monkeyc3l1s1119,9
monkeyc3l1s1120,0
monkeyc3l1s1121,9
monkeyc3l1s1122,9
monkeyc3l1s1123,0
monkeyc3l1s1124,9
monkeyc3l1s1125,0
monkeyc3l1s1126,9
monkeyc3l1s1127,9
monkeyc3l1s1128,9
monkeyc3l1s1129,9
monkeyc3l1s1130,9
monkeyc3l1s1131,9
monkeyc3l1s1132,9
monkeyc3l1s1133,0
monkeyc3l1s1134,9
monkeyc3l1s1135,9
monkeyc3l1s1136,0
monkeyc3l1s1137,9
monkeyc3l1s1138,9
monkeyc3l1s1139,0
monkeyc3l1s1140,9
monkeyc3l1s1141,9
monkeyc3l1s1142,9
monkeyc3l1s1143,9
monkeyc3l1s1144,9
monkeyc3l1s1145,9
monkeyc3l1s1146,9
monkeyc3l1s1147,9
monkeyc3l1s1148,9
monkeyc3l1s1149,9
monkeyc3l1s1150,9
monkeyc3l1s1151,9
monkeyc3l1s1152,0
monkeyc3l1s1153,9
monkeyc3l1s1154,9
monkeyc3l1s1155,9
monkeyc3l1s1156,9
monkeyc3l1s1157,9
monkeyc3l1s1158,0
monkeyc3l1s1159,9
monkeyc3l1s1160,0
monkeyc3l1s1161,9
monkeyc3l1s1162,9
monkeyc3l1s1163,9
monkeyc3l1s1164,9
monkeyc3l1s1165,9
monkeyc3l1s1166,9
monkeyc3l1s1167,9
monkeyc3l1s1168,9
monkeyc3l1s1169,0
monkeyc3l1s1170,9
monkeyc3l1s1171,9
monkeyc3l1s1172,0
monkeyc3l1s1173,9
monkeyc3l1s1174,9
monkeyc3l1s1175,9
monkeyc3l1s1176,9
monkeyc3l1s1177,9
monkeyc3l1s1178,9
monkeyc3l1s1179,0
monkeyc3l1s1180,9
monkeyc3l1s1181,9
monkeyc3l1s1182,9
monkeyc3l1s1183,9
monkeyc3l1s1184,9
monkeyc3l1s1185,9
monkeyc3l1s1186,0
monkeyc3l1s1187,9
monkeyc3l1s1188,9
monkeyc3l1s1189,0
monkeyc3l1s1190,9
monkeyc3l1s1191,9
monkeyc3l1s1192,9
monkeyc3l1s1193,9
monkeyc3l1s1194,9
monkeyc3l1s1195,9
monkeyc3l1s1196,9
monkeyc3l1s1197,9
monkeyc3l1s1198,9
monkeyc3l1s1199,0
monkeyc3l1s1200,9
monkeyc3l1s1201,0
monkeyc3l1s1202,9
monkeyc3l1s1203,9
monkeyc3l1s1204,9
monkeyc3l1s1205,9
monkeyc3l1s1206,0
monkeyc3l1s1207,9
monkeyc3l1s1208,0
monkeyc3l1s1209,9
monkeyc3l1s1210,9
monkeyc3l1s1211,9
monkeyc3l1s1212,9
monkeyc3l1s1213,9
monkeyc3l1s1214,9
monkeyc3l1s1215,9
monkeyc3l1s1216,9
monkeyc3l1s1217,9
monkeyc3l1s1218,9
monkeyc3l1s1219,9
monkeyc3l1s1220,9
monkeyc3l1s1221,9
monkeyc3l1s1222,0
monkeyc3l1s1223,9
monkeyc3l1s1224,9
monkeyc3l1s1225,9
monkeyc3l1s1226,9
monkeyc3l1s1227,0
monkeyc3l1s1228,0
monkeyc3l1s1229,9
monkeyc3l1s1230,9
monkeyc3l1s1231,9
monkeyc3l1s1232,9
monkeyc3l1s1233,9
monkeyc3l1s1234,9
monkeyc3l1s1235,9
monkeyc3l1s1236,0
monkeyc3l1s1237,9
monkeyc3l1s1238,0
monkeyc3l1s1239,9
monkeyc3l1s1240,9
monkeyc3l1s1241,0
monkeyc3l1s1242,9
monkeyc3l1s1243,9
monkeyc3l1s1244,9
monkeyc3l1s1245,9
monkeyc3l1s1246,9
monkeyc3l1s1247,9
monkeyc3l1s1248,0
monkeyc3l1s1249,0
monkeyc3l1s1250,9
monkeyc3l1s1251,9
monkeyc3l1s1252,0
monkeyc3l1s1253,9
monkeyc3l1s1254,9
monkeyc3l1s1255,9
monkeyc3l1s1256,9
monkeyc3l1s1257,9
monkeyc3l1s1258,9
monkeyc3l1s1259,9
monkeyc3l1s1260,9
monkeyc3l1s1261,0
monkeyc3l1s1262,9
monkeyc3l1s1263,9
monkeyc3l1s1264,0
monkeyc3l1s1265,9
monkeyc3l1s1266,0
monkeyc3l1s1267,9
monkeyc3l1s1268,9
monkeyc3l1s1269,0
monkeyc3l1s1270,9
monkeyc3l1s1271,9
monkeyc3l1s1272,0
monkeyc3l1s1273,0
monkeyc3l1s1274,9
monkeyc3l1s1275,0
monkeyc3l1s1276,9
monkeyc3l1s1277,9
monkeyc3l1s1278,9
monkeyc3l1s1279,9
monkeyc3l1s1280,9
monkeyc3l1s1281,0
monkeyc3l1s1282,9
monkeyc3l1s1283,9
monkeyc3l1s1284,9
monkeyc3l1s1285,9
monkeyc3l1s1286,9
monkeyc3l1s1287,0
monkeyc3l1s1288,9
monkeyc3l1s1289,9
monkeyc3l1s1290,9
monkeyc3l1s1291,9
monkeyc3l1s1292,9
monkeyc3l1s1293,9
monkeyc3l1s1294,9
monkeyc3l1s1295,9
monkeyc3l1s1296,0
monkeyc3l1s1297,9
monkeyc3l1s1298,9
monkeyc3l1s1299,9
monkeyc3l1s1300,9
monkeyc3l1s1301,9
monkeyc3l1s1302,9
monkeyc3l1s1303,9
monkeyc3l1s1304,9
monkeyc3l1s1305,9
monkeyc3l1s1306,9
monkeyc3l1s1307,9
monkeyc3l1s1308,0
monkeyc3l1s1309,9
monkeyc3l1s1310,9
monkeyc3l1s1311,0
monkeyc3l1s1312,9
monkeyc3l1s1313,9
monkeyc3l1s1314,9
monkeyc3l1s1315,9
monkeyc3l1s1316,0
monkeyc3l1s1317,9
monkeyc3l1s1318,9
monkeyc3l1s1319,9
monkeyc3l1s1320,0
monkeyc3l1s1321,9
monkeyc3l1s1322,0
monkeyc3l1s1323,0
monkeyc3l1s1324,0
monkeyc3l1s1325,9
monkeyc3l1s1326,0
monkeyc3l1s1327,9
monkeyc3l1s1328,0
monkeyc3l1s1329,9
monkeyc3l1s1330,9
monkeyc3l1s1331,9
monkeyc3l1s1332,9
monkeyc3l1s1333,9
monkeyc3l1s1334,9
monkeyc3l1s1335,9
monkeyc3l1s1336,9
monkeyc3l1s1337,9
monkeyc3l1s1338,9
monkeyc3l1s1339,9
monkeyc3l1s1340,9
monkeyc3l1s1341,9
monkeyc3l1s1342,9
monkeyc3l1s1343,9
monkeyc3l1s1344,9
monkeyc3l1s1345,9
monkeyc3l1s1346,9
monkeyc3l1s1347,9
monkeyc3l1s1348,9
monkeyc3l1s1349,9
monkeyc3l1s1350,0
monkeyc3l1s1351,9
monkeyc3l1s1352,9
monkeyc3l1s1353,0
monkeyc3l1s1354,9
monkeyc3l1s1355,9
monkeyc3l1s1356,9
monkeyc3l1s1357,9
monkeyc3l1s1358,9
monkeyc3l1s1359,9
monkeyc3l1s1360,9
monkeyc3l1s1361,9
monkeyc3l1s1362,9
monkeyc3l1s1363,9
monkeyc3l1s1364,9
monkeyc3l1s1365,9
monkeyc3l1s1366,9
monkeyc3l1s1367,9
monkeyc3l1s1368,0
monkeyc3l1s1369,9
monkeyc3l1s1370,9
monkeyc3l1s1371,9
monkeyc3l1s1372,0
monkeyc3l1s1373,9
monkeyc3l1s1374,9
monkeyc3l1s1375,9
monkeyc3l1s1376,9
monkeyc3l1s1377,9
monkeyc3l1s1378,9
monkeyc3l1s1379,0
monkeyc3l1s1380,9
monkeyc3l1s1381,9
monkeyc3l1s1382,9
monkeyc3l1s1383,9
monkeyc3l1s1384,9
monkeyc3l1s1385,9
monkeyc3l1s1386,9
monkeyc3l1s1387,9
monkeyc3l1s1388,9
monkeyc3l1s1389,9
monkeyc3l1s1390,9
monkeyc3l1s1391,9
monkeyc3l1s1392,9
monkeyc3l1s1393,9
monkeyc3l1s1394,9
monkeyc3l1s1395,9
monkeyc3l1s1396,9
monkeyc3l1s1397,9
monkeyc3l1s1398,0
monkeyc3l1s1399,9
monkeyc3l1s1400,9
monkeyc3l1s1401,9
monkeyc3l1s1402,9
monkeyc3l1s1403,9
monkeyc3l1s1404,9
monkeyc3l1s1405,9
monkeyc3l1s1406,0
monkeyc3l1s1407,9
monkeyc3l1s1408,0
monkeyc3l1s1409,9
monkeyc3l1s1410,0
monkeyc3l1s1411,9
monkeyc3l1s1412,9
monkeyc3l1s1413,9
monkeyc3l1s1414,9
monkeyc3l1s1415,9
monkeyc3l1s1416,9
monkeyc3l1s1417,9
monkeyc3l1s1418,9
monkeyc3l1s1419,9
monkeyc3l1s1420,0
monkeyc3l1s1421,0
monkeyc3l1s1422,9
monkeyc3l1s1423,9
monkeyc3l1s1424,0
monkeyc3l1s1425,9
monkeyc3l1s1426,0
monkeyc3l1s1427,9
monkeyc3l1s1428,9
monkeyc3l1s1429,9
monkeyc3l1s1430,9
monkeyc3l1s1431,0
monkeyc3l1s1432,0
monkeyc3l1s1433,9
monkeyc3l1s1434,9
monkeyc3l1s1435,9
monkeyc3l1s1436,0
monkeyc3l1s1437,9
monkeyc3l1s1438,9
monkeyc3l1s1439,9
monkeyc3l1s1440,9
monkeyc3l1s1441,9
monkeyc3l1s1442,0
monkeyc3l1s1443,9
monkeyc3l1s1444,9
monkeyc3l1s1445,9
monkeyc3l1s1446,0
monkeyc3l1s1447,9
monkeyc3l1s1448,9
monkeyc3l1s1449,9
monkeyc3l1s1450,9
monkeyc3l1s1451,9
monkeyc3l1s1452,9
monkeyc3l1s1453,9
monkeyc3l1s1454,9
monkeyc3l1s1455,9
monkeyc3l1s1456,9
monkeyc3l1s1457,9
monkeyc3l1s1458,9
monkeyc3l1s1459,9
monkeyc3l1s1460,9
monkeyc3l1s1461,9
monkeyc3l1s1462,9
monkeyc3l1s1463,9
monkeyc3l1s1464,0
monkeyc3l1s1465,9
monkeyc3l1s1466,9
monkeyc3l1s1467,9
monkeyc3l1s1468,9
monkeyc3l1s1469,9
monkeyc3l1s1470,9
monkeyc3l1s1471,9
monkeyc3l1s1472,9
monkeyc3l1s1473,9
monkeyc3l1s1474,0
monkeyc3l1s1475,9
monkeyc3l1s1476,9
monkeyc3l1s1477,0
monkeyc3l1s1478,9
monkeyc3l1s1479,9
monkeyc3l1s1480,9
monkeyc3l1s1481,0
monkeyc3l1s1482,9
monkeyc3l1s1483,9
monkeyc3l1s1484,9
monkeyc3l1s1485,9
monkeyc3l1s1486,9
monkeyc3l1s1487,9
monkeyc3l1s1488,9
monkeyc3l1s1489,9
monkeyc3l1s1490,0
monkeyc3l1s1491,9
monkeyc3l1s1492,9
monkeyc3l1s1493,9
monkeyc3l1s1494,9
monkeyc3l1s1495,9
monkeyc3l1s1496,9
monkeyc3l1s1497,9
monkeyc3l1s1498,9
monkeyc3l1s1499,9
monkeyc3l1s1500,9
monkeyc4l2s1501,7
monkeyc4l2s1502,7
monkeyc4l2s1503,7
monkeyc4l2s1504,7
monkeyc4l2s1505,7
monkeyc4l2s1506,7
monkeyc4l2s1507,7
monkeyc4l2s1508,7
monkeyc4l2s1509,7
monkeyc4l2s1510,7
monkeyc4l2s1511,7
monkeyc4l2s1512,7
monkeyc4l2s1513,7
monkeyc4l2s1514,7
monkeyc4l2s1515,7
monkeyc4l2s1516,7
monkeyc4l2s1517,7
monkeyc4l2s1518,7
monkeyc4l2s1519,7
monkeyc4l2s1520,7
monkeyc4l2s1521,7
monkeyc4l2s1522,7
monkeyc4l2s1523,7
monkeyc4l2s1524,7
monkeyc4l2s1525,7
monkeyc4l2s1526,7
monkeyc4l2s1527,7
monkeyc4l2s1528,7
monkeyc4l2s1529,7
monkeyc4l2s1530,7
monkeyc4l2s1531,7
monkeyc4l2s1532,7
monkeyc4l2s1533,7
monkeyc4l2s1534,7
monkeyc4l2s1535,7
monkeyc4l2s1536,7
monkeyc4l2s1537,7
monkeyc4l2s1538,7
monkeyc4l2s1539,7
monkeyc4l2s1540,7
monkeyc4l2s1541,7
monkeyc4l2s1542,7
monkeyc4l2s1543,7
monkeyc4l2s1544,7
monkeyc4l2s1545,7
monkeyc4l2s1546,7
monkeyc4l2s1547,7
monkeyc4l2s1548,7
monkeyc4l2s1549,7
monkeyc4l2s1550,7
monkeyc4l2s1551,7
monkeyc4l2s1552,7
monkeyc4l2s1553,7
monkeyc4l2s1554,7
monkeyc4l2s1555,7
monkeyc4l2s1556,7
monkeyc4l2s1557,7
monkeyc4l2s1558,7
monkeyc4l2s1559,7
monkeyc4l2s1560,7
monkeyc4l2s1561,7
monkeyc4l2s1562,7
monkeyc4l2s1563,7
monkeyc4l2s1564,7
monkeyc4l2s1565,7
monkeyc4l2s1566,7
monkeyc4l2s1567,7
monkeyc4l2s1568,7
monkeyc4l2s1569,7
monkeyc4l2s1570,7
monkeyc4l2s1571,7
monkeyc4l2s1572,7
monkeyc4l2s1573,7
monkeyc4l2s1574,7
monkeyc4l2s1575,7
monkeyc4l2s1576,7
monkeyc4l2s1577,7
monkeyc4l2s1578,7
monkeyc4l2s1579,7
monkeyc4l2s1580,7
monkeyc4l2s1581,7
monkeyc4l2s1582,7
monkeyc4l2s1583,7
monkeyc4l2s1584,7
monkeyc4l2s1585,7
monkeyc4l2s1586,7
monkeyc4l2s1587,7
monkeyc4l2s1588,7
monkeyc4l2s1589,7
monkeyc4l2s1590,7
monkeyc4l2s1591,7
monkeyc4l2s1592,7
monkeyc4l2s1593,7
monkeyc4l2s1594,7
monkeyc4l2s1595,7
monkeyc4l2s1596,7
monkeyc4l2s1597,7
monkeyc4l2s1598,7
monkeyc4l2s1599,7
monkeyc4l2s1600,7
monkeyc4l2s1601,7
monkeyc4l2s1602,7
monkeyc4l2s1603,7
monkeyc4l2s1604,7
monkeyc4l2s1605,7
monkeyc4l2s1606,7
monkeyc4l2s1607,7
monkeyc4l2s1608,7
monkeyc4l2s1609,7
monkeyc4l2s1610,7
monkeyc4l2s1611,7
monkeyc4l2s1612,7
monkeyc4l2s1613,7
monkeyc4l2s1614,7
monkeyc4l2s1615,7
monkeyc4l2s1616,7
monkeyc4l2s1617,7
monkeyc4l2s1618,7
monkeyc4l2s1619,7
monkeyc4l2s1620,7
monkeyc4l2s1621,7
monkeyc4l2s1622,7
monkeyc4l2s1623,7
monkeyc4l2s1624,7
monkeyc4l2s1625,7
monkeyc4l2s1626,7
monkeyc4l2s1627,7
monkeyc4l2s1628,7
monkeyc4l2s1629,7
monkeyc4l2s1630,7
monkeyc4l2s1631,7
monkeyc4l2s1632,7
monkeyc4l2s1633,7
monkeyc4l2s1634,7
monkeyc4l2s1635,7
monkeyc4l2s1636,7
monkeyc4l2s1637,7
monkeyc4l2s1638,7
monkeyc4l2s1639,7
monkeyc4l2s1640,7
monkeyc4l2s1641,7
monkeyc4l2s1642,7
monkeyc4l2s1643,7
monkeyc4l2s1644,7
monkeyc4l2s1645,7
monkeyc4l2s1646,7
monkeyc4l2s1647,7
monkeyc4l2s1648,7
monkeyc4l2s1649,7
monkeyc4l2s1650,7
monkeyc4l2s1651,7
monkeyc4l2s1652,7
monkeyc4l2s1653,7
monkeyc4l2s1654,7
monkeyc4l2s1655,7
monkeyc4l2s1656,7
monkeyc4l2s1657,7
monkeyc4l2s1658,7
monkeyc4l2s1659,7
monkeyc4l2s1660,7
monkeyc4l2s1661,7
monkeyc4l2s1662,7
monkeyc4l2s1663,7
monkeyc4l2s1664,7
monkeyc4l2s1665,7
monkeyc4l2s1666,7
monkeyc4l2s1667,7
monkeyc4l2s1668,7
monkeyc4l2s1669,7
monkeyc4l2s1670,7
monkeyc4l2s1671,7
monkeyc4l2s1672,7
monkeyc4l2s1673,7
monkeyc4l2s1674,7
monkeyc4l2s1675,7
monkeyc4l2s1676,7
monkeyc4l2s1677,7
monkeyc4l2s1678,7
monkeyc4l2s1679,7
monkeyc4l2s1680,7
monkeyc4l2s1681,7
monkeyc4l2s1682,7
monkeyc4l2s1683,7
monkeyc4l2s1684,7
monkeyc4l2s1685,7
monkeyc4l2s1686,7
monkeyc4l2s1687,7
monkeyc4l2s1688,7
monkeyc4l2s1689,7
monkeyc4l2s1690,7
monkeyc4l2s1691,7
monkeyc4l2s1692,7
monkeyc4l2s1693,7
monkeyc4l2s1694,7
monkeyc4l2s1695,7
monkeyc4l2s1696,7
monkeyc4l2s1697,7
monkeyc4l2s1698,7
monkeyc4l2s1699,7
monkeyc4l2s1700,7
monkeyc4l2s1701,7
monkeyc4l2s1702,7
monkeyc4l2s1703,7
monkeyc4l2s1704,7
monkeyc4l2s1705,7
monkeyc4l2s1706,7
monkeyc4l2s1707,7
monkeyc4l2s1708,7
monkeyc4l2s1709,7
monkeyc4l2s1710,7
monkeyc4l2s1711,7
monkeyc4l2s1712,7
monkeyc4l2s1713,7
monkeyc4l2s1714,7
monkeyc4l2s1715,7
monkeyc4l2s1716,7
monkeyc4l2s1717,7
monkeyc4l2s1718,7
monkeyc4l2s1719,7
monkeyc4l2s1720,7
monkeyc4l2s1721,7
monkeyc4l2s1722,7
monkeyc4l2s1723,7
monkeyc4l2s1724,7
monkeyc4l2s1725,7
monkeyc4l2s1726,7
monkeyc4l2s1727,7
monkeyc4l2s1728,7
monkeyc4l2s1729,7
monkeyc4l2s1730,7
monkeyc4l2s1731,7
monkeyc4l2s1732,7
monkeyc4l2s1733,7
monkeyc4l2s1734,7
monkeyc4l2s1735,7
monkeyc4l2s1736,7
monkeyc4l2s1737,7
monkeyc4l2s1738,7
monkeyc4l2s1739,7
monkeyc4l2s1740,7
monkeyc4l2s1741,7
monkeyc4l2s1742,7
monkeyc4l2s1743,7
monkeyc4l2s1744,7
monkeyc4l2s1745,7
monkeyc4l2s1746,7
monkeyc4l2s1747,7
monkeyc4l2s1748,7
monkeyc4l2s1749,7
monkeyc4l2s1750,7
monkeyc4l2s1751,7
monkeyc4l2s1752,7
monkeyc4l2s1753,7
monkeyc4l2s1754,7
monkeyc4l2s1755,7
monkeyc4l2s1756,7
monkeyc4l2s1757,7
monkeyc4l2s1758,7
monkeyc4l2s1759,7
monkeyc4l2s1760,7
monkeyc4l2s1761,7
monkeyc4l2s1762,7
monkeyc4l2s1763,7
monkeyc4l2s1764,7
monkeyc4l2s1765,7
monkeyc4l2s1766,7
monkeyc4l2s1767,7
monkeyc4l2s1768,7
monkeyc4l2s1769,7
monkeyc4l2s1770,7
monkeyc4l2s1771,7
monkeyc4l2s1772,7
monkeyc4l2s1773,7
monkeyc4l2s1774,7
monkeyc4l2s1775,7
monkeyc4l2s1776,7
monkeyc4l2s1777,7
monkeyc4l2s1778,7
monkeyc4l2s1779,7
monkeyc4l2s1780,7
monkeyc4l2s1781,7
monkeyc4l2s1782,7
monkeyc4l2s1783,7
monkeyc4l2s1784,7
monkeyc4l2s1785,7
monkeyc4l2s1786,7
monkeyc4l2s1787,7
monkeyc4l2s1788,7
monkeyc4l2s1789,7
monkeyc4l2s1790,7
monkeyc4l2s1791,7
monkeyc4l2s1792,7
monkeyc4l2s1793,7
monkeyc4l2s1794,7
monkeyc4l2s1795,7
monkeyc4l2s1796,7
monkeyc4l2s1797,7
monkeyc4l2s1798,7
monkeyc4l2s1799,7
monkeyc4l2s1800,7
monkeyc4l2s1801,7
monkeyc4l2s1802,7
monkeyc4l2s1803,7
monkeyc4l2s1804,7
monkeyc4l2s1805,7
monkeyc4l2s1806,7
monkeyc4l2s1807,7
monkeyc4l2s1808,7
monkeyc4l2s1809,7
monkeyc4l2s1810,7
monkeyc4l2s1811,7
monkeyc4l2s1812,7
monkeyc4l2s1813,7
monkeyc4l2s1814,7
monkeyc4l2s1815,7
monkeyc4l2s1816,7
monkeyc4l2s1817,7
monkeyc4l2s1818,7
monkeyc4l2s1819,7
monkeyc4l2s1820,7
monkeyc4l2s1821,7
monkeyc4l2s1822,7
monkeyc4l2s1823,7
monkeyc4l2s1824,7
monkeyc4l2s1825,7
monkeyc4l2s1826,7
monkeyc4l2s1827,7
monkeyc4l2s1828,7
monkeyc4l2s1829,7
monkeyc4l2s1830,7
monkeyc4l2s1831,7
monkeyc4l2s1832,7
monkeyc4l2s1833,7
monkeyc4l2s1834,7
monkeyc4l2s1835,7
monkeyc4l2s1836,7
monkeyc4l2s1837,7
monkeyc4l2s1838,7
monkeyc4l2s1839,7
monkeyc4l2s1840,7
monkeyc4l2s1841,7
monkeyc4l2s1842,7
monkeyc4l2s1843,7
monkeyc4l2s1844,7
monkeyc4l2s1845,7
monkeyc4l2s1846,7
monkeyc4l2s1847,7
monkeyc4l2s1848,7
monkeyc4l2s1849,7
monkeyc4l2s1850,7
monkeyc4l2s1851,7
monkeyc4l2s1852,7
monkeyc4l2s1853,7
monkeyc4l2s1854,7
monkeyc4l2s1855,7
monkeyc4l2s1856,7
monkeyc4l2s1857,7
monkeyc4l2s1858,7
monkeyc4l2s1859,7
monkeyc4l2s1860,7
monkeyc4l2s1861,7
monkeyc4l2s1862,7
monkeyc4l2s1863,7
monkeyc4l2s1864,7
monkeyc4l2s1865,7
monkeyc4l2s1866,7
monkeyc4l2s1867,7
monkeyc4l2s1868,7
monkeyc4l2s1869,7
monkeyc4l2s1870,7
monkeyc4l2s1871,7
monkeyc4l2s1872,7
monkeyc4l2s1873,7
monkeyc4l2s1874,7
monkeyc4l2s1875,7
monkeyc4l2s1876,7
monkeyc4l2s1877,7
monkeyc4l2s1878,7
monkeyc4l2s1879,7
monkeyc4l2s1880,7
monkeyc4l2s1881,7
monkeyc4l2s1882,7
monkeyc4l2s1883,7
monkeyc4l2s1884,7
monkeyc4l2s1885,7
monkeyc4l2s1886,7
monkeyc4l2s1887,7
monkeyc4l2s1888,7
monkeyc4l2s1889,7
monkeyc4l2s1890,7
monkeyc4l2s1891,7
monkeyc4l2s1892,7
monkeyc4l2s1893,7
monkeyc4l2s1894,7
monkeyc4l2s1895,7
monkeyc4l2s1896,7
monkeyc4l2s1897,7
monkeyc4l2s1898,7
monkeyc4l2s1899,7
monkeyc4l2s1900,7
monkeyc4l2s1901,7
monkeyc4l2s1902,7
monkeyc4l2s1903,7
monkeyc4l2s1904,7
monkeyc4l2s1905,7
monkeyc4l2s1906,7
monkeyc4l2s1907,7
monkeyc4l2s1908,7
monkeyc4l2s1909,7
monkeyc4l2s1910,7
monkeyc4l2s1911,7
monkeyc4l2s1912,7
monkeyc4l2s1913,7
monkeyc4l2s1914,7
monkeyc4l2s1915,7
monkeyc4l2s1916,7
monkeyc4l2s1917,7
monkeyc4l2s1918,7
monkeyc4l2s1919,7
monkeyc4l2s1920,7
monkeyc4l2s1921,7
monkeyc4l2s1922,7
monkeyc4l2s1923,7
monkeyc4l2s1924,7
monkeyc4l2s1925,7
monkeyc4l2s1926,7
monkeyc4l2s1927,7
monkeyc4l2s1928,7
monkeyc4l2s1929,7
monkeyc4l2s1930,7
monkeyc4l2s1931,7
monkeyc4l2s1932,7
monkeyc4l2s1933,7
monkeyc4l2s1934,7
monkeyc4l2s1935,7
monkeyc4l2s1936,7
monkeyc4l2s1937,7
monkeyc4l2s1938,7
monkeyc4l2s1939,7
monkeyc4l2s1940,7
monkeyc4l2s1941,7
monkeyc4l2s1942,7
monkeyc4l2s1943,7
monkeyc4l2s1944,7
monkeyc4l2s1945,7
monkeyc4l2s1946,7
monkeyc4l2s1947,7
monkeyc4l2s1948,7
monkeyc4l2s1949,7
monkeyc4l2s1950,7
monkeyc4l2s1951,7
monkeyc4l2s1952,7
monkeyc4l2s1953,7
monkeyc4l2s1954,7
monkeyc4l2s1955,7
monkeyc4l2s1956,7
monkeyc4l2s1957,7
monkeyc4l2s1958,7
monkeyc4l2s1959,7
monkeyc4l2s1960,7
monkeyc4l2s1961,7
monkeyc4l2s1962,7
monkeyc4l2s1963,7
monkeyc4l2s1964,7
monkeyc4l2s1965,7
monkeyc4l2s1966,7
monkeyc4l2s1967,7
monkeyc4l2s1968,7
monkeyc4l2s1969,7
monkeyc4l2s1970,7
monkeyc4l2s1971,7
monkeyc4l2s1972,7
monkeyc4l2s1973,7
monkeyc4l2s1974,7
monkeyc4l2s1975,7
monkeyc4l2s1976,7
monkeyc4l2s1977,7
monkeyc4l2s1978,7
monkeyc4l2s1979,7
monkeyc4l2s1980,7
monkeyc4l2s1981,7
monkeyc4l2s1982,7
monkeyc4l2s1983,7
monkeyc4l2s1984,7
monkeyc4l2s1985,7
monkeyc4l2s1986,7
monkeyc4l2s1987,7
monkeyc4l2s1988,7
monkeyc4l2s1989,7
monkeyc4l2s1990,7
monkeyc4l2s1991,7
monkeyc4l2s1992,7
monkeyc4l2s1993,7
monkeyc4l2s1994,7
monkeyc4l2s1995,7
monkeyc4l2s1996,7
monkeyc4l2s1997,7
monkeyc4l2s1998,7
monkeyc4l2s1999,7
monkeyc4l2s2000,7
monkeyc5hr1s2001,8
monkeyc5hr1s2002,3
monkeyc5hr1s2003,8
monkeyc5hr1s2004,3
monkeyc5hr1s2005,3
monkeyc5hr1s2006,3
monkeyc5hr1s2007,3
monkeyc5hr1s2008,8
monkeyc5hr1s2009,8
monkeyc5hr1s2010,8
monkeyc5hr1s2011,3
monkeyc5hr1s2012,3
monkeyc5hr1s2013,8
monkeyc5hr1s2014,8
monkeyc5hr1s2015,8
monkeyc5hr1s2016,8
monkeyc5hr1s2017,8
monkeyc5hr1s2018,5
monkeyc5hr1s2019,3
monkeyc5hr1s2020,5
monkeyc5hr1s2021,3
monkeyc5hr1s2022,5
monkeyc5hr1s2023,5
monkeyc5hr1s2024,3
monkeyc5hr1s2025,0
monkeyc5hr1s2026,0
monkeyc5hr1s2027,8
monkeyc5hr1s2028,8
monkeyc5hr1s2029,8
monkeyc5hr1s2030,5
monkeyc5hr1s2031,8
monkeyc5hr1s2032,5
monkeyc5hr1s2033,5
monkeyc5hr1s2034,5
monkeyc5hr1s2035,5
monkeyc5hr1s2036,8
monkeyc5hr1s2037,5
monkeyc5hr1s2038,8
monkeyc5hr1s2039,8
monkeyc5hr1s2040,3
monkeyc5hr1s2041,5
monkeyc5hr1s2042,8
monkeyc5hr1s2043,3
monkeyc5hr1s2044,5
monkeyc5hr1s2045,5
monkeyc5hr1s2046,5
monkeyc5hr1s2047,5
monkeyc5hr1s2048,8
monkeyc5hr1s2049,5
monkeyc5hr1s2050,8
monkeyc5hr1s2051,5
monkeyc5hr1s2052,5
monkeyc5hr1s2053,5
monkeyc5hr1s2054,8
monkeyc5hr1s2055,5
monkeyc5hr1s2056,3
monkeyc5hr1s2057,8
monkeyc5hr1s2058,8
monkeyc5hr1s2059,5
monkeyc5hr1s2060,5
monkeyc5hr1s2061,5
monkeyc5hr1s2062,8
monkeyc5hr1s2063,3
monkeyc5hr1s2064,5
